Dates,Open,Close,Volume
29-11-2022 11:55,2768.05,2769.5,5484
29-11-2022 11:50,2773.1,2768.05,2065
29-11-2022 11:45,2773.5,2771.75,6644
29-11-2022 11:40,2767.55,2772.05,4880
29-11-2022 11:35,2763,2767.1,3266
29-11-2022 11:30,2768.9,2765.4,7628
29-11-2022 11:25,2772.45,2769.8,10629
29-11-2022 11:20,2773.55,2772.45,3302
29-11-2022 11:15,2775,2773.55,7794
29-11-2022 11:10,2772.05,2775.5,8117
29-11-2022 11:05,2768.65,2773.95,4795
29-11-2022 11:00,2767.8,2768,6923
29-11-2022 10:55,2772.95,2766,8404
29-11-2022 10:50,2769.95,2774.95,14811
29-11-2022 10:45,2769.45,2769.95,6699
29-11-2022 10:40,2754.1,2767.15,16724
29-11-2022 10:35,2763.3,2755,13043
29-11-2022 10:30,2768.7,2763.7,14062
29-11-2022 10:25,2771.9,2768.7,10359
29-11-2022 10:20,2777.65,2773.55,9952
29-11-2022 10:15,2775,2775.35,11897
29-11-2022 10:10,2785,2775,14611
29-11-2022 10:05,2783.4,2785.75,17289
29-11-2022 10:00,2794,2783.1,17615
29-11-2022 09:55,2792.2,2794,8605
29-11-2022 09:50,2785.7,2792.2,13738
29-11-2022 09:45,2805,2786.3,17809
29-11-2022 09:40,2793.6,2802,17430
29-11-2022 09:35,2803.6,2793.6,26482
29-11-2022 09:30,2805,2803.6,39944
29-11-2022 09:25,2792.1,2805,39966
29-11-2022 09:20,2792,2794.25,34309
29-11-2022 09:15,2714.75,2790,40462
29-11-2022 09:05,2716,2716,631
28-11-2022 16:55,2716.15,2716.15,0
28-11-2022 15:55,2716.15,2716.15,1
28-11-2022 15:50,2716.15,2716.15,2
28-11-2022 15:45,2716.15,2716.15,19
28-11-2022 15:40,2716.15,2716.15,26
28-11-2022 15:25,2708,2715,9989
28-11-2022 15:20,2712.45,2708.85,15131
28-11-2022 15:15,2716.95,2712,13483
28-11-2022 15:10,2715.95,2715.3,14294
28-11-2022 15:05,2725.05,2715.8,15799
28-11-2022 15:00,2728.75,2725,12704
28-11-2022 14:55,2726.35,2729.4,7347
28-11-2022 14:50,2747.5,2726.35,18994
28-11-2022 14:45,2745.55,2747.5,2127
28-11-2022 14:40,2744.95,2746.9,3908
28-11-2022 14:35,2748,2742.6,3560
28-11-2022 14:30,2744.15,2748.15,4832
28-11-2022 14:25,2742.95,2745.75,7655
28-11-2022 14:20,2743.7,2742.3,1811
28-11-2022 14:15,2740.55,2742.8,3044
28-11-2022 14:10,2745.05,2741.15,1910
28-11-2022 14:05,2747,2745.05,4312
28-11-2022 14:00,2744,2746,2023
28-11-2022 13:55,2743.75,2744,1345
28-11-2022 13:50,2742.35,2743.9,2286
28-11-2022 13:45,2744.95,2742.05,820
28-11-2022 13:40,2743.05,2744.65,4248
28-11-2022 13:35,2743.35,2743.05,1153
28-11-2022 13:30,2742.2,2742.6,2856
28-11-2022 13:25,2744.5,2743.35,1720
28-11-2022 13:20,2741.8,2744.5,1257
28-11-2022 13:15,2744.95,2741.65,2136
28-11-2022 13:10,2743.4,2744.65,3481
28-11-2022 13:05,2743.95,2742.05,54230
28-11-2022 13:00,2741.7,2742.3,3297
28-11-2022 12:55,2742.4,2741.7,1748
28-11-2022 12:50,2742.9,2741.4,3128
28-11-2022 12:45,2740.9,2741.2,1303
28-11-2022 12:40,2741.95,2740.1,3211
28-11-2022 12:35,2741.75,2741.95,1341
28-11-2022 12:30,2748,2741,2330
28-11-2022 12:25,2740.5,2748,48801
28-11-2022 12:20,2745.75,2741.65,3504
28-11-2022 12:15,2752.9,2746.5,8258
28-11-2022 12:10,2756.5,2751.2,7135
28-11-2022 12:05,2755,2756.45,4606
28-11-2022 12:00,2756.05,2755.5,5958
28-11-2022 11:55,2751.8,2756.05,8706
28-11-2022 11:50,2750.95,2752.3,3514
28-11-2022 11:45,2747,2749.95,2884
28-11-2022 11:40,2747.95,2747,2600
28-11-2022 11:35,2750.85,2747.95,3631
28-11-2022 11:30,2752.3,2751.8,3063
28-11-2022 11:25,2753,2753,2611
28-11-2022 11:20,2744.75,2751.65,12662
28-11-2022 11:15,2743.6,2744.7,3054
28-11-2022 11:10,2742.1,2743.55,1610
28-11-2022 11:05,2741.1,2742.45,50441
28-11-2022 11:00,2743,2743.65,4249
28-11-2022 10:55,2747.15,2743,3568
28-11-2022 10:50,2750,2747.15,72663
28-11-2022 10:45,2742.3,2751.7,11758
28-11-2022 10:40,2739.9,2742.25,6017
28-11-2022 10:35,2736.9,2740,5797
28-11-2022 10:30,2740,2738,12764
28-11-2022 10:25,2758.6,2740.7,8736
28-11-2022 10:20,2759.2,2757.2,15929
28-11-2022 10:15,2724.95,2760,28812
28-11-2022 10:10,2712.55,2724.15,9598
28-11-2022 10:05,2711.2,2714.2,5837
28-11-2022 10:00,2713.1,2709.7,6520
28-11-2022 09:55,2714.45,2713.1,3453
28-11-2022 09:50,2715.35,2714.45,6438
28-11-2022 09:45,2709.75,2714.4,9961
28-11-2022 09:40,2714.95,2709.6,13554
28-11-2022 09:35,2716.95,2713.75,8472
28-11-2022 09:30,2717.4,2715.1,13430
28-11-2022 09:25,2731,2719.35,11881
28-11-2022 09:20,2723,2731,13251
28-11-2022 09:15,2741.05,2721.95,36183
28-11-2022 09:05,2741,2741,1643
25-11-2022 16:50,2739.6,2739.6,0
25-11-2022 15:55,2739.6,2739.6,23
25-11-2022 15:45,2739.6,2739.6,45
25-11-2022 15:40,2739.6,2739.6,63
25-11-2022 15:30,2739.6,2739.6,5
25-11-2022 15:25,2741.95,2744,8456
25-11-2022 15:20,2738.1,2739.95,18051
25-11-2022 15:15,2739.95,2739.65,15924
25-11-2022 15:10,2738.05,2740,12245
25-11-2022 15:05,2735,2739.25,11364
25-11-2022 15:00,2732.55,2735,7546
25-11-2022 14:55,2730.1,2734.25,6193
25-11-2022 14:50,2728.1,2731.15,3221
25-11-2022 14:45,2732.7,2728,4359
25-11-2022 14:40,2731,2731.5,3592
25-11-2022 14:35,2730.7,2732.15,1909
25-11-2022 14:30,2732.5,2730.6,3424
25-11-2022 14:25,2732.25,2733,1569
25-11-2022 14:20,2730.5,2730,3450
25-11-2022 14:15,2733.85,2731.8,6471
25-11-2022 14:10,2739.4,2733.1,2973
25-11-2022 14:05,2743.3,2739.25,36883
25-11-2022 14:00,2738.65,2743.3,2872
25-11-2022 13:55,2739,2737.35,711
25-11-2022 13:50,2740.8,2739,1953
25-11-2022 13:45,2742.9,2740.75,2349
25-11-2022 13:40,2738.95,2742.95,6980
25-11-2022 13:35,2738.3,2737,1874
25-11-2022 13:30,2738.35,2737.2,1291
25-11-2022 13:25,2737,2736.75,1877
25-11-2022 13:20,2736.9,2735.8,3822
25-11-2022 13:15,2732,2735.65,2049
25-11-2022 13:10,2731.55,2732.2,1708
25-11-2022 13:05,2732.95,2731.55,3715
25-11-2022 13:00,2727.5,2732.95,5001
25-11-2022 12:55,2735.45,2728.1,8843
25-11-2022 12:50,2739,2735.4,28732
25-11-2022 12:45,2739,2739.75,1789
25-11-2022 12:40,2739.95,2739,2158
25-11-2022 12:35,2741.8,2739.95,3661
25-11-2022 12:30,2738.9,2741.8,3292
25-11-2022 12:25,2738.35,2738.9,1148
25-11-2022 12:20,2743.2,2738.35,1890
25-11-2022 12:15,2740,2741.15,2423
25-11-2022 12:10,2740,2740.9,1549
25-11-2022 12:05,2741,2740,1855
25-11-2022 12:00,2736.05,2741.15,2336
25-11-2022 11:55,2743,2736.6,4552
25-11-2022 11:50,2744.35,2743,1369
25-11-2022 11:45,2741.9,2742.55,2416
25-11-2022 11:40,2742,2741.05,2434
25-11-2022 11:35,2739.65,2742.3,2317
25-11-2022 11:30,2735,2740,2586
25-11-2022 11:25,2741.8,2734.95,6576
25-11-2022 11:20,2737.7,2741.85,8002
25-11-2022 11:15,2738.25,2739.65,2474
25-11-2022 11:10,2743.35,2740,22070
25-11-2022 11:05,2738.95,2743.45,2562
25-11-2022 11:00,2738.35,2738.95,42467
25-11-2022 10:55,2744,2738.4,37511
25-11-2022 10:50,2744.55,2745.15,4476
25-11-2022 10:45,2750,2744.55,5869
25-11-2022 10:40,2750.5,2750,3796
25-11-2022 10:35,2753.7,2752.1,2014
25-11-2022 10:30,2753.3,2753.7,2247
25-11-2022 10:25,2748.8,2752.1,2953
25-11-2022 10:20,2748.9,2751.4,7983
25-11-2022 10:15,2753.9,2749.95,4203
25-11-2022 10:10,2748.15,2752.4,4810
25-11-2022 10:05,2737.05,2748.15,3687
25-11-2022 10:00,2747.15,2740,7689
25-11-2022 09:55,2752.1,2749.1,6065
25-11-2022 09:50,2755.5,2752.55,12105
25-11-2022 09:45,2758.85,2756,3957
25-11-2022 09:40,2769,2758.85,5256
25-11-2022 09:35,2751.65,2767.85,8411
25-11-2022 09:30,2753.6,2752.2,9516
25-11-2022 09:25,2761,2753.7,35357
25-11-2022 09:20,2764.15,2763.55,17628
25-11-2022 09:15,2794.95,2764.65,32257
25-11-2022 09:05,2790.85,2790.85,1037
24-11-2022 16:55,2790.85,2790.85,0
24-11-2022 15:55,2790.85,2790.85,5
24-11-2022 15:50,2790.85,2790.85,100
24-11-2022 15:45,2790.85,2790.85,6
24-11-2022 15:40,2790.85,2790.85,55
24-11-2022 15:30,2790.85,2790.85,70
24-11-2022 15:25,2779.8,2786,9239
24-11-2022 15:20,2780.75,2778,17862
24-11-2022 15:15,2789.9,2786.2,20535
24-11-2022 15:10,2794.3,2789.9,9180
24-11-2022 15:05,2804.1,2792.2,16221
24-11-2022 15:00,2775,2805,29717
24-11-2022 14:55,2781.7,2775,14629
24-11-2022 14:50,2786.3,2781.85,7599
24-11-2022 14:45,2790.4,2786,8180
24-11-2022 14:40,2786.25,2791,5406
24-11-2022 14:35,2797.95,2787.7,8067
24-11-2022 14:30,2805.05,2798,16000
24-11-2022 14:25,2810,2806.9,5705
24-11-2022 14:20,2808,2810,3029
24-11-2022 14:15,2811.35,2808,9159
24-11-2022 14:10,2814.4,2812,2227
24-11-2022 14:05,2814.5,2814.4,1361
24-11-2022 14:00,2813,2814,1877
24-11-2022 13:55,2817.45,2813,4950
24-11-2022 13:50,2815.5,2816,1385
24-11-2022 13:45,2817.5,2813.45,2856
24-11-2022 13:40,2819.75,2814.95,5510
24-11-2022 13:35,2823.05,2820,3061
24-11-2022 13:30,2814.85,2824.1,7767
24-11-2022 13:25,2813.45,2814.85,5476
24-11-2022 13:20,2826.15,2813.45,6687
24-11-2022 13:15,2828.5,2826,1584
24-11-2022 13:10,2827.85,2825.75,2140
24-11-2022 13:05,2825,2827.9,2131
24-11-2022 13:00,2835.2,2827,8692
24-11-2022 12:55,2837.3,2835.2,1120
24-11-2022 12:50,2834,2837.15,1045
24-11-2022 12:45,2834.35,2834.2,2599
24-11-2022 12:40,2833.2,2834.35,2080
24-11-2022 12:35,2836.7,2833.2,2623
24-11-2022 12:30,2838.1,2836.7,1291
24-11-2022 12:25,2840,2838.1,1398
24-11-2022 12:20,2834,2840,5278
24-11-2022 12:15,2836,2833.95,1600
24-11-2022 12:10,2837.8,2834.3,1700
24-11-2022 12:05,2837.95,2837.8,1503
24-11-2022 12:00,2836.1,2837.95,1038
24-11-2022 11:55,2838,2837.5,1582
24-11-2022 11:50,2839.15,2838,5146
24-11-2022 11:45,2842.15,2839,1861
24-11-2022 11:40,2837.35,2842,2034
24-11-2022 11:35,2836,2840.55,2919
24-11-2022 11:30,2833.15,2835,3688
24-11-2022 11:25,2842.75,2832.6,7396
24-11-2022 11:20,2846.5,2844.15,2538
24-11-2022 11:15,2844,2846.5,1060
24-11-2022 11:10,2849,2846.3,5587
24-11-2022 11:05,2853,2849,1248
24-11-2022 11:00,2848,2853.05,1629
24-11-2022 10:55,2852.8,2848,2455
24-11-2022 10:50,2857.55,2851.6,2080
24-11-2022 10:45,2850,2856.75,2282
24-11-2022 10:40,2857,2850,6334
24-11-2022 10:35,2858.95,2855.1,1388
24-11-2022 10:30,2862,2857.2,2534
24-11-2022 10:25,2862.5,2862,1220
24-11-2022 10:20,2858.15,2860.8,1546
24-11-2022 10:15,2863.55,2860.8,1286
24-11-2022 10:10,2865,2861.65,2365
24-11-2022 10:05,2858.8,2863,3209
24-11-2022 10:00,2855.1,2858.25,3209
24-11-2022 09:55,2860,2857.3,3453
24-11-2022 09:50,2853.75,2860,4607
24-11-2022 09:45,2862.6,2853.75,5877
24-11-2022 09:40,2873,2864.35,4137
24-11-2022 09:35,2867.95,2873.3,5759
24-11-2022 09:30,2867.05,2868,11270
24-11-2022 09:25,2849,2864.55,5812
24-11-2022 09:20,2847.5,2848,7902
24-11-2022 09:15,2868.9,2847.35,22512
24-11-2022 09:05,2870,2870,516
23-11-2022 16:55,2856.85,2856.85,0
23-11-2022 15:40,2856.85,2856.85,35
23-11-2022 15:35,2856.85,2856.85,2
23-11-2022 15:30,2856.85,2856.85,2
23-11-2022 15:25,2837.85,2849.4,9722
23-11-2022 15:20,2852.1,2837.85,23305
23-11-2022 15:15,2859.45,2852.15,18152
23-11-2022 15:10,2858.85,2859.45,16945
23-11-2022 15:05,2869.5,2857.75,17620
23-11-2022 15:00,2858.9,2869.55,15691
23-11-2022 14:55,2872.65,2858,11222
23-11-2022 14:50,2867.55,2872.65,5094
23-11-2022 14:45,2868.3,2867.55,5038
23-11-2022 14:40,2857.55,2871.2,17152
23-11-2022 14:35,2858.9,2856.5,2182
23-11-2022 14:30,2864,2857.95,31607
23-11-2022 14:25,2861.2,2861.45,26737
23-11-2022 14:20,2861,2860,4324
23-11-2022 14:15,2866,2861,1620
23-11-2022 14:10,2861,2865.1,23792
23-11-2022 14:05,2864.1,2861,3985
23-11-2022 14:00,2860.8,2864.05,5990
23-11-2022 13:55,2866,2860.8,2452
23-11-2022 13:50,2870,2866.05,3645
23-11-2022 13:45,2865,2870,14318
23-11-2022 13:40,2857.3,2863.6,13858
23-11-2022 13:35,2856.4,2857.35,3436
23-11-2022 13:30,2855,2855.2,1963
23-11-2022 13:25,2860.3,2853.65,3960
23-11-2022 13:20,2871.55,2860.25,2060
23-11-2022 13:15,2855,2870.75,5947
23-11-2022 13:10,2860,2856.4,7562
23-11-2022 13:05,2880.95,2859.45,12267
23-11-2022 13:00,2882,2880,2262
23-11-2022 12:55,2880.9,2881,31137
23-11-2022 12:50,2880,2880,8646
23-11-2022 12:45,2880.3,2881,1166
23-11-2022 12:40,2881,2881.95,3033
23-11-2022 12:35,2881.95,2881,4158
23-11-2022 12:30,2880.7,2880.5,5969
23-11-2022 12:25,2880,2880.7,17033
23-11-2022 12:20,2880.6,2880,4754
23-11-2022 12:15,2880.85,2880.6,1526
23-11-2022 12:10,2882.45,2881.85,4632
23-11-2022 12:05,2883.9,2883.85,1073
23-11-2022 12:00,2881.25,2883.95,2042
23-11-2022 11:55,2881.85,2881.85,3887
23-11-2022 11:50,2884.55,2881.45,3387
23-11-2022 11:45,2883,2884,2214
23-11-2022 11:40,2882.9,2884.6,2979
23-11-2022 11:35,2882.85,2884.85,15001
23-11-2022 11:30,2884.05,2883.65,3257
23-11-2022 11:25,2887,2885.7,3746
23-11-2022 11:20,2882.95,2888.95,15688
23-11-2022 11:15,2899.15,2882.4,65546
23-11-2022 11:10,2899.95,2899.45,13704
23-11-2022 11:05,2894.8,2900,18381
23-11-2022 11:00,2924.95,2895,26718
23-11-2022 10:55,2939.75,2926.2,32883
23-11-2022 10:50,2864.05,2942.3,55311
23-11-2022 10:45,2833.4,2864.1,15767
23-11-2022 10:40,2830.5,2833.8,3282
23-11-2022 10:35,2834.05,2831.95,4391
23-11-2022 10:30,2833.6,2834.1,3787
23-11-2022 10:25,2830.1,2830,6865
23-11-2022 10:20,2834,2830,4054
23-11-2022 10:15,2837.55,2834,5569
23-11-2022 10:10,2832,2837.55,6179
23-11-2022 10:05,2834,2832,5319
23-11-2022 10:00,2837,2833.1,4694
23-11-2022 09:55,2833.9,2836,11042
23-11-2022 09:50,2831.6,2834.1,5293
23-11-2022 09:45,2836.3,2831.6,9374
23-11-2022 09:40,2829.1,2837.1,29656
23-11-2022 09:35,2849,2829.1,22178
23-11-2022 09:30,2858.4,2849,24738
23-11-2022 09:25,2865.55,2858.4,16135
23-11-2022 09:20,2871.95,2868.05,12459
23-11-2022 09:15,2894.85,2872.4,40507
23-11-2022 09:05,2890,2890,1661
22-11-2022 16:55,2875.15,2875.15,0
22-11-2022 15:55,2875.15,2875.15,2
22-11-2022 15:50,2875.15,2875.15,2
22-11-2022 15:45,2875.15,2875.15,42
22-11-2022 15:40,2875.15,2875.15,33
22-11-2022 15:30,2875.15,2875.15,17
22-11-2022 15:25,2863,2869,13032
22-11-2022 15:20,2864.55,2863.5,36649
22-11-2022 15:15,2879,2865.85,44987
22-11-2022 15:10,2887.8,2878.95,23436
22-11-2022 15:05,2888.8,2886.15,19124
22-11-2022 15:00,2879.95,2888.85,23407
22-11-2022 14:55,2880.15,2880.95,13125
22-11-2022 14:50,2896.05,2879.8,20506
22-11-2022 14:45,2902,2897.3,14831
22-11-2022 14:40,2911.7,2902,11742
22-11-2022 14:35,2910.55,2910,7516
22-11-2022 14:30,2913,2911.7,3188
22-11-2022 14:25,2907.95,2912,9278
22-11-2022 14:20,2906,2908,3020
22-11-2022 14:15,2905.6,2908,2625
22-11-2022 14:10,2910.9,2905.6,1656
22-11-2022 14:05,2912,2910.95,3152
22-11-2022 14:00,2908.8,2912.9,3013
22-11-2022 13:55,2901.9,2908.8,12878
22-11-2022 13:50,2900,2901.9,1752
22-11-2022 13:45,2898.1,2900,4063
22-11-2022 13:40,2898.5,2897.95,4267
22-11-2022 13:35,2905.1,2898.5,6143
22-11-2022 13:30,2906,2906.45,3816
22-11-2022 13:25,2905,2905.85,2783
22-11-2022 13:20,2910,2905,8947
22-11-2022 13:15,2901.85,2910,6293
22-11-2022 13:10,2909.75,2901.95,8657
22-11-2022 13:05,2908.9,2908,4488
22-11-2022 13:00,2908.65,2910.7,5355
22-11-2022 12:55,2907.05,2910.65,9819
22-11-2022 12:50,2914.8,2907.05,32927
22-11-2022 12:45,2928.3,2913.05,23977
22-11-2022 12:40,2934.9,2928.9,10386
22-11-2022 12:35,2941,2934.9,4876
22-11-2022 12:30,2935.8,2941.85,3556
22-11-2022 12:25,2946,2935,7536
22-11-2022 12:20,2947.9,2945.1,851
22-11-2022 12:15,2948,2948,3644
22-11-2022 12:10,2951,2948,2090
22-11-2022 12:05,2951.05,2951,2660
22-11-2022 12:00,2952,2950.95,817
22-11-2022 11:55,2947.7,2952,1623
22-11-2022 11:50,2951.05,2947.55,1903
22-11-2022 11:45,2950,2951.05,5009
22-11-2022 11:40,2945.6,2950.7,3582
22-11-2022 11:35,2957.05,2947.95,8869
22-11-2022 11:30,2955.75,2956.6,2119
22-11-2022 11:25,2955.35,2954.5,1541
22-11-2022 11:20,2959.85,2955.35,3970
22-11-2022 11:15,2957,2959.6,2368
22-11-2022 11:10,2958.8,2956.95,3991
22-11-2022 11:05,2954.2,2958.8,3291
22-11-2022 11:00,2957,2955.7,1771
22-11-2022 10:55,2959.55,2957,4431
22-11-2022 10:50,2957.05,2959.55,1415
22-11-2022 10:45,2960.15,2958.8,3121
22-11-2022 10:40,2956.8,2960.2,4070
22-11-2022 10:35,2960,2956.8,8237
22-11-2022 10:30,2967,2960,5061
22-11-2022 10:25,2968.4,2966,1234
22-11-2022 10:20,2965.35,2968.45,2593
22-11-2022 10:15,2967.4,2965.45,2093
22-11-2022 10:10,2966.9,2965.65,2173
22-11-2022 10:05,2966.2,2966.9,7981
22-11-2022 10:00,2968,2965.05,2219
22-11-2022 09:55,2968.55,2968,5299
22-11-2022 09:50,2966,2967,6236
22-11-2022 09:45,2969.65,2966,7834
22-11-2022 09:40,2968.2,2969.65,4029
22-11-2022 09:35,2973.95,2966.15,9865
22-11-2022 09:30,2971.4,2973.95,4788
22-11-2022 09:25,2973.95,2972.9,13211
22-11-2022 09:20,2976.2,2973.9,12199
22-11-2022 09:15,3018.7,2973.9,32897
22-11-2022 09:05,3018.1,3018.1,763
21-11-2022 16:55,3018.7,3018.7,0
21-11-2022 15:50,3018.7,3018.7,15
21-11-2022 15:40,3018.7,3018.7,124
21-11-2022 15:25,3011.65,3012,7321
21-11-2022 15:20,3020,3011.65,21706
21-11-2022 15:15,3016.9,3017.75,26979
21-11-2022 15:10,3020.55,3015.5,17778
21-11-2022 15:05,3020.95,3022,29038
21-11-2022 15:00,3017.7,3020.7,16477
21-11-2022 14:55,3009.9,3016.8,17506
21-11-2022 14:50,3009.55,3010,7493
21-11-2022 14:45,3009.9,3009.55,9354
21-11-2022 14:40,3009.05,3009.9,5018
21-11-2022 14:35,3008.5,3010,10653
21-11-2022 14:30,3009.5,3008.8,13221
21-11-2022 14:25,3016.95,3010,7493
21-11-2022 14:20,3020,3017.35,21950
21-11-2022 14:15,3020.15,3020,14162
21-11-2022 14:10,3017.15,3021.1,23290
21-11-2022 14:05,3026.15,3015.25,24575
21-11-2022 14:00,3028.3,3026.15,18643
21-11-2022 13:55,3027.15,3028.3,10109
21-11-2022 13:50,3028.65,3026.1,9859
21-11-2022 13:45,3037,3030,11924
21-11-2022 13:40,3025.15,3031.8,12046
21-11-2022 13:35,3028.15,3024.2,17930
21-11-2022 13:30,3035.35,3029.95,23462
21-11-2022 13:25,3030,3037,9228
21-11-2022 13:20,3037.95,3030,36082
21-11-2022 13:15,3045.55,3038.95,29309
21-11-2022 13:10,3051,3046.05,12175
21-11-2022 13:05,3055,3054.95,10322
21-11-2022 13:00,3056.55,3052.5,10662
21-11-2022 12:55,3055.05,3057.45,8387
21-11-2022 12:50,3056.25,3058,8516
21-11-2022 12:45,3049.05,3058,20796
21-11-2022 12:40,3056.7,3049.35,10000
21-11-2022 12:35,3059.95,3059.9,9630
21-11-2022 12:30,3070,3062,8862
21-11-2022 12:25,3068,3070,10062
21-11-2022 12:20,3060.5,3066.75,8130
21-11-2022 12:15,3059.95,3060.5,23301
21-11-2022 12:10,3060.95,3060,5799
21-11-2022 12:05,3057.05,3061,5828
21-11-2022 12:00,3055,3061,7356
21-11-2022 11:55,3057.95,3054.95,7608
21-11-2022 11:50,3057.05,3058,8412
21-11-2022 11:45,3058.2,3059.8,8237
21-11-2022 11:40,3055,3057.95,6703
21-11-2022 11:35,3060.15,3053.05,8501
21-11-2022 11:30,3060.75,3059.15,11717
21-11-2022 11:25,3057,3060.75,10328
21-11-2022 11:20,3059.4,3056.7,10501
21-11-2022 11:15,3054.95,3061,14184
21-11-2022 11:10,3061,3052.15,9252
21-11-2022 11:05,3065,3061,11195
21-11-2022 11:00,3063.95,3063.9,9846
21-11-2022 10:55,3059.95,3061.35,13470
21-11-2022 10:50,3056.4,3057.65,6267
21-11-2022 10:45,3057.6,3056.1,7621
21-11-2022 10:40,3058.05,3059.15,7224
21-11-2022 10:35,3060.3,3058,10939
21-11-2022 10:30,3050.6,3064,13903
21-11-2022 10:25,3044.75,3050.6,6836
21-11-2022 10:20,3047.05,3047,8897
21-11-2022 10:15,3045.1,3045.1,9646
21-11-2022 10:10,3033.3,3047.45,24663
21-11-2022 10:05,3030.15,3030.95,9161
21-11-2022 10:00,3030,3030.3,6971
21-11-2022 09:55,3035.3,3028.1,10424
21-11-2022 09:50,3037.75,3039.7,14404
21-11-2022 09:45,3039.3,3035.15,12147
21-11-2022 09:40,3037.15,3039.2,6136
21-11-2022 09:35,3038.75,3037.1,9478
21-11-2022 09:30,3041.35,3040.3,14732
21-11-2022 09:25,3040.75,3042.95,10999
21-11-2022 09:20,3058,3040.7,16723
21-11-2022 09:15,3087.15,3058,26037
21-11-2022 09:05,3075,3075,744
18-11-2022 17:00,3116.25,3116.25,0
18-11-2022 15:40,3116.25,3116.25,37
18-11-2022 15:30,3116.25,3116.25,38
18-11-2022 15:25,3118.95,3116,5949
18-11-2022 15:20,3114.95,3119,13286
18-11-2022 15:15,3123.5,3113.3,15064
18-11-2022 15:10,3118.1,3123.5,26339
18-11-2022 15:05,3115,3118.75,14434
18-11-2022 15:00,3103.6,3114.6,39116
18-11-2022 14:55,3103.8,3103.05,6459
18-11-2022 14:50,3104,3101.8,3691
18-11-2022 14:45,3101.5,3104,15044
18-11-2022 14:40,3105,3101.5,7354
18-11-2022 14:35,3104.9,3104.7,3496
18-11-2022 14:30,3104.9,3104.9,4396
18-11-2022 14:25,3099.8,3101.1,4697
18-11-2022 14:20,3088,3098.65,16380
18-11-2022 14:15,3088,3087.95,4291
18-11-2022 14:10,3088,3086.45,2594
18-11-2022 14:05,3091.7,3088,5305
18-11-2022 14:00,3080,3094.85,17227
18-11-2022 13:55,3082.5,3080.4,23323
18-11-2022 13:50,3080.4,3083,4887
18-11-2022 13:45,3081.45,3080.55,11366
18-11-2022 13:40,3096.1,3079.95,11802
18-11-2022 13:35,3100.7,3096.35,5736
18-11-2022 13:30,3097,3103.95,4848
18-11-2022 13:25,3098.6,3101,8534
18-11-2022 13:20,3111.65,3095.15,166435
18-11-2022 13:15,3109.8,3113.9,7940
18-11-2022 13:10,3092.55,3108.8,10516
18-11-2022 13:05,3124.85,3095.95,17539
18-11-2022 13:00,3127,3124.8,3355
18-11-2022 12:55,3126.9,3127,13472
18-11-2022 12:50,3126,3124.55,3931
18-11-2022 12:45,3126,3126,2996
18-11-2022 12:40,3125,3126,3612
18-11-2022 12:35,3123.15,3125,2578
18-11-2022 12:30,3125,3125,4689
18-11-2022 12:25,3125,3125,13361
18-11-2022 12:20,3126,3125,4251
18-11-2022 12:15,3125.9,3125.9,5408
18-11-2022 12:10,3124,3124.05,13247
18-11-2022 12:05,3122,3124,5871
18-11-2022 12:00,3121,3122,11681
18-11-2022 11:55,3123,3120.95,4270
18-11-2022 11:50,3121.65,3123.2,3760
18-11-2022 11:45,3122.95,3121.65,3614
18-11-2022 11:40,3120.2,3123,3041
18-11-2022 11:35,3120.95,3121.95,14373
18-11-2022 11:30,3120.95,3119,4012
18-11-2022 11:25,3122.95,3120,4434
18-11-2022 11:20,3124,3123.55,3565
18-11-2022 11:15,3123.9,3124.2,26157
18-11-2022 11:10,3123,3124,7173
18-11-2022 11:05,3123,3123,3547
18-11-2022 11:00,3125,3122.3,5316
18-11-2022 10:55,3121.2,3124,6175
18-11-2022 10:50,3119.1,3121.1,5159
18-11-2022 10:45,3107.05,3121.65,5764
18-11-2022 10:40,3106.2,3109.2,4387
18-11-2022 10:35,3109.1,3106.2,7310
18-11-2022 10:30,3116.05,3109.8,17547
18-11-2022 10:25,3101.7,3116.05,10056
18-11-2022 10:20,3095.65,3101,5301
18-11-2022 10:15,3097.4,3094.95,5914
18-11-2022 10:10,3101.3,3099.95,4067
18-11-2022 10:05,3101.45,3101.45,5730
18-11-2022 10:00,3095,3103.95,8400
18-11-2022 09:55,3091.5,3095,5352
18-11-2022 09:50,3087.8,3091.9,6899
18-11-2022 09:45,3089.15,3087.8,8026
18-11-2022 09:40,3083.7,3088.1,8246
18-11-2022 09:35,3095,3084.95,18557
18-11-2022 09:30,3104.25,3097.55,9752
18-11-2022 09:25,3120.1,3098.75,14836
18-11-2022 09:20,3135,3120.1,21700
18-11-2022 09:15,3127.95,3140.6,23629
18-11-2022 09:05,3125,3125,667
17-11-2022 15:55,3117.55,3117.55,226
17-11-2022 15:50,3117.55,3117.55,4
17-11-2022 15:45,3117.55,3117.55,31
17-11-2022 15:40,3117.55,3117.55,130
17-11-2022 15:30,3117.55,3117.55,78
17-11-2022 15:25,3113.75,3116,17980
17-11-2022 15:20,3093.8,3113.75,39745
17-11-2022 15:15,3120,3092,63087
17-11-2022 15:10,3142.55,3120,31907
17-11-2022 15:05,3163.8,3140.95,34756
17-11-2022 15:00,3166.6,3162.15,18723
17-11-2022 14:55,3175.45,3166.4,18572
